t model,t_reduction,t search,t all
6.319896783679724e-07,0,0.652372682990972,0.7668942649906967
6.420013960450888e-07,0,0.6535288390005007,0.7639452069997787
6.320187821984291e-07,0,0.6500446469872259,0.7673819700139575
7.310009095817804e-07,0,0.6597914719895925,0.7736304649733938
6.409827619791031e-07,0,0.6659664899925701,0.7841414730064571
6.320187821984291e-07,0,0.6838733839977067,0.7951736279937904
7.610069587826729e-07,0,0.6802453320124187,0.792286875017453
7.820199243724346e-07,0,0.647371534985723,0.7554324250086211
9.420036803930998e-07,0,0.656080123007996,0.7701151840155944
7.420021574944258e-07,0,0.6629580990120303,0.7767397950228769
5.709880497306585e-07,0,0.6595758979965467,0.7734115450002719
8.420029189437628e-07,0,0.6542139340017457,0.7656826239835937
1.0420044418424368e-06,0,0.6527534269844182,0.7626901519834064
6.920017767697573e-07,0,0.6576942400133703,0.7717231600254308
7.110065780580044e-07,0,0.6615641149983276,0.7767228829907253
7.720082066953182e-07,0,0.6564741510082968,0.7671061419823673
8.819915819913149e-07,0,0.6512989990005735,0.7625522449961863
8.519855327904224e-07,0,0.6427269369887654,0.7529587169992737
6.120244506746531e-07,0,0.6448741230124142,0.7635416290140711
7.509952411055565e-07,0,0.6427258259791415,0.7548288429970853
6.020127329975367e-07,0,0.6501226940017659,0.7618142909777816
7.310009095817804e-07,0,0.6726844850054476,0.7845976179814897
6.20988430455327e-07,0,0.6604985379963182,0.7737662500003353
7.410126272588968e-07,0,0.6591456409951206,0.7757751169847324
7.909839041531086e-07,0,0.657271577976644,0.7730674500053283
6.509944796562195e-07,0,0.6631060870131478,0.7740597710071597
7.610069587826729e-07,0,0.6632065750018228,0.7767331929935608
1.0520161595195532e-06,0,0.6744798020226881,0.7918175260128919
7.319904398173094e-07,0,0.9828951780218631,1.0944074580038432
6.720074452459812e-07,0,0.6672498270054348,0.7828565140080173
8.020142558962107e-07,0,0.6667912869888823,0.7823862920049578
6.610061973333359e-07,0,0.6838333400082774,0.8018222140090074
7.00994860380888e-07,0,0.6663066869950853,0.7827599930169526
1.1119991540908813e-06,0,0.6640882799983956,0.7795023049984593
6.710179150104523e-07,0,0.6483348709880374,0.7622890910133719
5.910114850848913e-07,0,0.6668252499948721,0.7795382110052742
6.510235834866762e-07,0,0.6526933439890854,0.7653206039976794
5.309993866831064e-07,0,0.6555801770009566,0.7675388939969707
6.310001481324434e-07,0,0.6560816660057753,0.7694036509783473
1.0420044418424368e-06,0,0.6541690909944009,0.7665387589950114
6.109767127782106e-07,0,0.6566333200025838,0.7651596840005368
9.220093488693237e-07,0,0.6519576739810873,0.7621365950035397
7.119961082935333e-07,0,0.6513180649781134,0.760951150994515
8.010247256606817e-07,0,0.6463924090203363,0.7610941909952089
7.119961082935333e-07,0,0.6437878759752493,0.7560113009822089
6.319896783679724e-07,0,0.6789908499922603,0.7900805879908148
1.0619987733662128e-06,0,0.6697303369874135,0.7823487220157403
1.1420052032917738e-06,0,0.6534846569993533,0.7679538319935091
6.910122465342283e-07,0,0.6479197130247485,0.7607487839995883
6.00994098931551e-07,0,0.657899092999287,0.7710885189881083
7.00994860380888e-07,0,0.6769206780008972,0.7857750660041347
6.310001481324434e-07,0,0.6983955929754302,0.8180589460243937
7.509952411055565e-07,0,0.6567783020145725,0.7736629270075355
7.810012903064489e-07,0,0.6546403139946051,0.7634385349811055
6.20988430455327e-07,0,0.6485362589883152,0.7571641719841864
6.210175342857838e-07,0,0.6508641139953397,0.7624755800061394
5.509937182068825e-07,0,0.6611765289853793,0.771474973007571
7.709895726293325e-07,0,0.6587971080152784,0.7713674929982517
9.21980245038867e-07,0,0.6619541860127356,0.7751699920045212
6.310001481324434e-07,0,0.6613654240209144,0.7738173849938903
5.609763320535421e-07,0,0.6624886089994106,0.7735185960191302
5.309993866831064e-07,0,0.6573929239821155,0.7704679250018671
1.001986674964428e-06,0,0.6763051229936536,0.7852582769992296
7.610069587826729e-07,0,0.6576440850039944,0.7666936189925764
6.110058166086674e-07,0,0.6574520249851048,0.767976675007958
5.910114850848913e-07,0,0.651671808998799,0.7585563109896611
7.309718057513237e-07,0,0.6627864970068913,0.7727657049836125
7.019843906164169e-07,0,0.6573236839903984,0.774875709990738
5.309993866831064e-07,0,0.6583402910036966,0.777817035006592
6.610061973333359e-07,0,0.6509158620028757,0.7623263999994379
6.110058166086674e-07,0,0.6515382069919724,0.7599464190134313
6.119953468441963e-07,0,0.6448228560038842,0.7549969390092883
1.1119991540908813e-06,0,0.6644025880086701,0.7770995889732148
8.520146366208792e-07,0,0.6505582499958109,0.7646615890262183
1.001986674964428e-06,0,0.6512939190142788,0.7636450240097474
7.820199243724346e-07,0,0.6514134230092168,0.7666085500095505
6.619957275688648e-07,0,0.6664025780046359,0.7775145469931886
6.310001481324434e-07,0,0.6657024959858973,0.7820400230120867
6.910122465342283e-07,0,0.6685450849763583,0.7822318830003496
6.310001481324434e-07,0,0.6515787740063388,0.7661887620051857
6.210175342857838e-07,0,0.6748351980058942,0.7871006609930191
6.310001481324434e-07,0,0.6761174729908817,0.7853370750090107
7.319904398173094e-07,0,0.6634450219862629,0.7754382050188724
9.019859135150909e-07,0,0.6568907629989553,0.7678487949888222
1.221982529386878e-06,0,0.6529788979969453,0.7664522160193883
1.0020157787948847e-06,0,0.6564160030102357,0.767782270006137
9.509967640042305e-07,0,0.6520508080138825,0.7674657169845887
6.310001481324434e-07,0,0.6547287100111134,0.7639633979997598
7.210182957351208e-07,0,0.66297238599509,0.7730875989946071
7.109774742275476e-07,0,0.6737313079938758,0.7896478970069438
5.809997674077749e-07,0,0.6539303419995122,0.7654019070032518
7.319904398173094e-07,0,0.651984222989995,0.7674255020101555
6.820191629230976e-07,0,0.6680145790160168,0.782404095021775
6.220070645213127e-07,0,0.6736740409978665,0.783251384011237
5.610054358839989e-07,0,0.6496777700085659,0.7592266389983706
7.619964890182018e-07,0,0.6581533899880014,0.7663564170070458
5.709880497306585e-07,0,0.6459007780067623,0.7575572880159598
6.810005288571119e-07,0,0.6555820389767177,0.7670368620019872
5.909823812544346e-07,0,0.6551372639951296,0.7666377039859071
6.409827619791031e-07,0,0.6613326510123443,0.7742522000044119
7.20989191904664e-07,0,0.6519097230047919,0.7619408879836556
7.20989191904664e-07,0,0.6457530109910294,0.7599515769979917
6.520131137222052e-07,0,0.6575061260082293,0.7750186990015209
7.819908205419779e-07,0,0.655856141995173,0.7705485770129599
6.719783414155245e-07,0,0.670726462994935,0.7826680210127961
5.920010153204203e-07,0,0.6551962360099424,0.7718340669816826
7.410126272588968e-07,0,0.651523630018346,0.7785750470065977
8.409842848777771e-07,0,0.6533681080036331,0.7694792620022781
7.819908205419779e-07,0,0.6687417339999229,0.7846427519980352
7.110065780580044e-07,0,0.6539577550138347,0.7756485400022939
1.000997144728899e-06,0,0.6654219990014099,0.7767148679995444
6.420013960450888e-07,0,0.651528729009442,0.7647798809921369
6.409827619791031e-07,0,0.6542533480096608,0.7701798650086857
6.110058166086674e-07,0,0.6618487590167206,0.7780426779936533
7.810012903064489e-07,0,0.6518466160050593,0.7612014400074258
8.109782356768847e-07,0,0.6603744149906561,0.7708938340074383
6.509944796562195e-07,0,0.6536957120115403,0.7643942580034491
6.409827619791031e-07,0,0.6449037679994944,0.7556718129781075
6.20988430455327e-07,0,0.6626511229842436,0.7878092009923421
6.410118658095598e-07,0,0.6569101199856959,0.770059520000359
6.720074452459812e-07,0,0.6589705529913772,0.7681366240140051
6.410118658095598e-07,0,0.657484857016243,0.7695651729882229
7.920025382190943e-07,0,0.6547718310030177,0.7661913569900207
8.110073395073414e-07,0,0.6489668860158417,0.7597446899744682
8.019851520657539e-07,0,0.6604380640201271,0.7755874650029
7.119961082935333e-07,0,0.657824902998982,0.7778816369827837
8.310016710311174e-07,0,0.6534427180013154,0.7667315209982917
6.210175342857838e-07,0,0.6537155300029553,0.7649121590075083
8.920032996684313e-07,0,0.6567459729849361,0.7840275990020018
7.810012903064489e-07,0,0.664961995993508,0.7772571539971977
7.20989191904664e-07,0,0.643564147001598,0.7549934230046347
8.119968697428703e-07,0,0.6683251929935068,0.7815306980046444
5.920010153204203e-07,0,0.6557068840193097,0.7670439659850672
7.610069587826729e-07,0,0.6508133680035826,0.7625531360099558
6.820191629230976e-07,0,0.6647510800103191,0.7825244809791911
6.010232027620077e-07,0,0.6432780289906077,0.7531643120164517
7.319904398173094e-07,0,0.6612049010000192,0.7718494849978015
7.110065780580044e-07,0,0.6666715119790751,0.7843454550020397
9.319919627159834e-07,0,0.6635040520050097,0.7839128949854057
8.110073395073414e-07,0,0.6607031410094351,0.7728904779942241
6.920017767697573e-07,0,0.667688437999459,0.7869990720064379
1.0319927241653204e-06,0,0.6575864570040721,0.7713127089955378
7.110065780580044e-07,0,0.6757032260065898,0.7903015830088407
7.520138751715422e-07,0,0.6636239170038607,0.7776893250120338
5.309993866831064e-07,0,0.6625974230119027,0.8040030219999608
9.019859135150909e-07,0,0.6554449620016385,0.764323024020996
6.409827619791031e-07,0,0.6679370240017306,0.7800090950040612
6.709888111799955e-07,0,0.6582605610019527,0.7672908889944665
7.610069587826729e-07,0,0.6568967629864346,0.7678449079976417
6.510235834866762e-07,0,0.6562615529983304,0.7707470489840489
1.101987436413765e-06,0,0.653002072009258,0.7614832889812533
7.609778549522161e-07,0,0.6848499749903567,0.7996644089871552
1.0020157787948847e-06,0,0.6624116349848919,0.7832864700176287
7.310009095817804e-07,0,0.6702921999967657,0.7862499459879473
9.220093488693237e-07,0,0.6733025049907155,0.7901070980005898
9.619980119168758e-07,0,0.6713642310060095,0.7834806439932436
7.21978722140193e-07,0,0.6427505620231386,0.7565982109808829
7.820199243724346e-07,0,0.6492717280052602,0.764566530007869
6.310001481324434e-07,0,0.6553033659874927,0.7643831369932741
9.120267350226641e-07,0,0.656725113018183,0.7744851569877937
7.310009095817804e-07,0,0.6526786549948156,0.7729209850076586
8.010247256606817e-07,0,0.6577126339834649,0.7700987639836967
8.20989953354001e-07,0,0.6679612489824649,0.7792177610099316
8.310016710311174e-07,0,0.6701000400062185,0.7825839929864742
7.509952411055565e-07,0,0.6642170189879835,0.7821494370000437
6.310001481324434e-07,0,0.6518213980016299,0.7599497560004238
6.910122465342283e-07,0,0.6622354839928448,0.7736076820001472
7.110065780580044e-07,0,0.6602365970029496,0.7765486869902816
7.110065780580044e-07,0,0.6536398669995833,0.7646772169973701
7.00994860380888e-07,0,0.6544822980067693,0.7647627480037045
7.709895726293325e-07,0,0.6490962490206584,0.7613274180039298
8.00995621830225e-07,0,0.6686267869954463,0.7798340559820645
7.20989191904664e-07,0,0.6558775740268175,0.7657269159972202
6.810005288571119e-07,0,0.6537298979819752,0.764959007006837
7.210182957351208e-07,0,0.6518139340041671,0.7606882899999619
9.619980119168758e-07,0,0.6574059590057004,0.7771003709931392
6.810005288571119e-07,0,0.6557352170057129,0.7725271369854454
6.20988430455327e-07,0,0.6583724619995337,0.7675867039943114
7.520138751715422e-07,0,0.649636460992042,0.7584196859970689
6.320187821984291e-07,0,0.6787360919988714,0.7919691590068396
6.810005288571119e-07,0,0.6623843229899649,0.7759372820146382
6.510235834866762e-07,0,0.6582735560077708,0.7718798629939556
6.910122465342283e-07,0,0.66685363301076,0.7809710089932196
6.21977960690856e-07,0,0.6565411570190918,0.764274563989602
6.110058166086674e-07,0,0.6681012119806837,0.7967424590024166
8.319912012666464e-07,0,0.6576612679928076,0.7716119109827559
6.910122465342283e-07,0,0.6650434389885049,0.7738455679791514
7.409835234284401e-07,0,0.7030101160053164,0.8171952679986134
8.609786164015532e-07,0,0.6648257500200998,0.783387028001016
6.310001481324434e-07,0,0.6715444489964284,0.7826039610081352
7.20989191904664e-07,0,0.649058447976131,0.758715450996533
6.20988430455327e-07,0,0.6606543899979442,0.7777308319928125
6.520131137222052e-07,0,0.666154442995321,0.7846846120082773
9.019859135150909e-07,0,0.6623735430184752,0.7829145330179017
7.00994860380888e-07,0,0.7138249420095235,0.8313652960059699
9.920040611177683e-07,0,0.6466262369940523,0.7580702610139269
6.920017767697573e-07,0,0.6703808659804054,0.7810058949980885
7.709895726293325e-07,0,0.6413778179849032,0.7513277580146678
7.410126272588968e-07,0,0.6489440140139777,0.7604093060072046
9.019859135150909e-07,0,0.6817341540008783,0.7874075459840242
7.00994860380888e-07,0,0.6680667680047918,0.7786580520041753
5.509937182068825e-07,0,0.6650189029751346,0.7769967379863374
7.509952411055565e-07,0,0.646871667006053,0.7588920200068969
6.110058166086674e-07,0,0.6563725009909831,0.7644129929831252
7.210182957351208e-07,0,0.6519610500254203,0.7691241059801541
6.310001481324434e-07,0,0.6659502389957197,0.7758259609981906
7.519847713410854e-07,0,0.6530889659770764,0.7665158760210034
8.41973815113306e-07,0,0.6884226450056303,0.8015128429979086
5.409820005297661e-07,0,0.6601050099998247,0.7708317369979341
6.41972292214632e-07,0,0.6493006520031486,0.7601939929882064
5.410111043602228e-07,0,0.6485857020015828,0.762234369001817
6.210175342857838e-07,0,0.6627391889924183,0.7732148549985141
6.109767127782106e-07,0,0.6679018790018745,0.7776910579996184
7.410126272588968e-07,0,0.6589498439861927,0.7670761450135615
8.409842848777771e-07,0,0.6569394859834574,0.767086787003791
8.720089681446552e-07,0,0.6507660589995794,0.7616238339978736
6.319896783679724e-07,0,0.6735105540137738,0.7821704880043399
7.719791028648615e-07,0,0.6714089239831083,0.7908120389911346
7.810012903064489e-07,0,0.6598475670034532,0.7717209450202063
1.1730007827281952e-06,0,0.6905763709801249,0.8051467879849952
5.509937182068825e-07,0,0.6485151090018917,0.7644673550094012
6.00994098931551e-07,0,0.6672300299978815,0.775729079003213
7.619964890182018e-07,0,0.6518254250113387,0.7645004469959531
6.709888111799955e-07,0,0.6495594979787711,0.7597765589889605
6.310001481324434e-07,0,0.6544483239995316,0.7699736300273798
6.720074452459812e-07,0,0.6512965639994945,0.7674490849894937
7.720082066953182e-07,0,0.6468625709821936,0.758398116013268
6.20988430455327e-07,0,0.6490941049996763,0.762659424013691
6.409827619791031e-07,0,0.6525732879817951,0.7681565019884147
6.210175342857838e-07,0,0.6594328399805818,0.7677989120129496
7.210182957351208e-07,0,0.651664543984225,0.7631760039948858
9.310024324804544e-07,0,0.6739817779744044,0.782961680990411
6.810005288571119e-07,0,0.6443259549851064,0.7570859049737919
7.810012903064489e-07,0,0.656294375017751,0.7684134229784831
6.509944796562195e-07,0,0.6560571610170882,0.7684993949951604
6.509944796562195e-07,0,0.6666797969955951,0.7916146850038785
6.509944796562195e-07,0,0.6743516210117377,0.7875389220134821
6.20988430455327e-07,0,0.6501421699940693,0.7700939140049741
6.210175342857838e-07,0,0.6519526359916199,0.767334440984996
6.619957275688648e-07,0,0.6555636749835685,0.768398726999294
7.119961082935333e-07,0,0.6551851560070645,0.7744335110182874
6.509944796562195e-07,0,0.6523617210041266,0.7650768070016056
6.410118658095598e-07,0,0.6602566450019367,0.7717700469947886
7.810012903064489e-07,0,0.6649507959955372,0.7723216120211873
1.1220108717679977e-06,0,0.6641934250073973,0.7741061359993182
8.220085874199867e-07,0,0.6530677560076583,0.7693543069763109
8.110073395073414e-07,0,0.6574941250146367,0.7688207570172381
7.110065780580044e-07,0,0.6520842019817792,0.7652810309955385
6.409827619791031e-07,0,0.6499755879922304,0.7642220249981619
6.810005288571119e-07,0,0.6530496220220812,0.7739792380016297
1.0719813872128725e-06,0,0.6465447349764872,0.7556106589909177
5.910114850848913e-07,0,0.6420887199928984,0.7545872500049882
6.310001481324434e-07,0,0.6700504980108235,0.7817305320058949
8.619972504675388e-07,0,0.6457398560014553,0.7569102070119698
7.310009095817804e-07,0,0.6549604439933319,0.7680061889986973
8.220085874199867e-07,0,0.6491596979903989,0.766654375998769
6.20988430455327e-07,0,0.6680337770085316,0.779596551990835
7.920025382190943e-07,0,0.6476908329932485,0.7614430749963503
9.820214472711086e-07,0,0.6546773320005741,0.7665052060037851
7.20989191904664e-07,0,0.6509470589808188,0.7646019360108767
6.810005288571119e-07,0,0.6633514069835655,0.7733471250103321
7.41973053663969e-07,0,0.6787864879879635,0.789809930982301
8.110073395073414e-07,0,0.6473489429918118,0.757161636982346
9.619980119168758e-07,0,0.6442279820039403,0.7565075210004579
9.420036803930998e-07,0,0.6552783890219871,0.7730104929942172
6.910122465342283e-07,0,0.6508099420170765,0.7669352020020597
6.310001481324434e-07,0,0.6513779660162982,0.7688726249907631
6.20988430455327e-07,0,0.6542235120141413,0.7667704529885668
5.410111043602228e-07,0,0.6442827340215445,0.7524702999799047
5.610054358839989e-07,0,0.6523255140054971,0.7636535680212546
6.519840098917484e-07,0,0.6700250710127875,0.7849893840029836
1.0119983926415443e-06,0,0.6666682560171466,0.7820784040086437
6.610061973333359e-07,0,0.6665942359832115,0.7872952370089479
8.720089681446552e-07,0,0.6629646609944757,0.7831309379835147
8.310016710311174e-07,0,0.6463283299817704,0.7639702809974551
7.410126272588968e-07,0,0.6475888129789382,0.7575716869905591
8.220085874199867e-07,0,0.6607279879972339,0.7692589290090837
8.00995621830225e-07,0,0.6737525979988277,0.7842674390121829
6.509944796562195e-07,0,0.6675962349982001,0.780563242995413
1.3919780030846596e-06,0,0.6594216389930807,0.7711390139884315
8.409842848777771e-07,0,0.6616236970003229,0.7750871260068379
1.3520184438675642e-06,0,0.6453322019951884,0.7544390720140655
6.709888111799955e-07,0,0.6443275480123702,0.7531715359946247
7.819908205419779e-07,0,0.6510812499909662,0.7583246180147398
7.709895726293325e-07,0,0.6504178960167337,0.7667231550149154
8.910137694329023e-07,0,0.6570647589978762,0.7704555020027328
7.20989191904664e-07,0,0.7006257239845581,0.8173582930176053
8.709903340786695e-07,0,0.6683178590028547,0.7855546019854955
7.509952411055565e-07,0,0.6615868480002973,0.7752426980005112
8.110073395073414e-07,0,0.687711450009374,0.8051525669870898
8.019851520657539e-07,0,0.6585885070089716,0.7714040310238488
1.2119999155402184e-06,0,0.6668680199945811,0.78235296998173
7.619964890182018e-07,0,0.6553732689935714,0.7709242010023445
6.709888111799955e-07,0,0.6756910939875524,0.7853963060188107
6.509944796562195e-07,0,0.6594030540145468,0.7742502079927363
8.00995621830225e-07,0,0.6501536810246762,0.7587554839847144
7.019843906164169e-07,0,0.6692664670117665,0.781571765022818
9.920040611177683e-07,0,0.6696994890226051,0.7828187630220782
8.00995621830225e-07,0,0.662168348004343,0.7824639370082878
7.420021574944258e-07,0,0.6596079369774088,0.7713793650036678
6.119953468441963e-07,0,0.6668232860101853,0.7800656420004088
6.510235834866762e-07,0,0.6541601829812862,0.7668418069952168
7.420021574944258e-07,0,0.666549903980922,0.7752277300169226
6.820191629230976e-07,0,0.6598106779856607,0.770814335992327
6.510235834866762e-07,0,0.6700637330068275,0.7813923879875802
9.920040611177683e-07,0,0.6561100510007236,0.7721473449782934
6.310001481324434e-07,0,0.6700789500027895,0.7854994799999986
7.609778549522161e-07,0,0.6537374510080554,0.7663316290127113
8.619972504675388e-07,0,0.6630433889804408,0.7719837689946871
6.410118658095598e-07,0,0.6590834049857222,0.7672818519931752
7.420021574944258e-07,0,0.6674440700153355,0.7802349480043631
8.220085874199867e-07,0,0.6730950150231365,0.7868935539736412
8.420029189437628e-07,0,0.6825660319882445,0.801779654022539
1.1519878171384335e-06,0,0.6482912089850288,0.7595934359997045
8.310016710311174e-07,0,0.677933517989004,0.7874847119965125
6.720074452459812e-07,0,0.6561545440054033,0.7649999129935168
7.109774742275476e-07,0,0.6491796250047628,0.759618704993045
6.610061973333359e-07,0,0.6602008190238848,0.7712029730028007
7.510243449360132e-07,0,0.6765246959985234,0.7916324690158945
6.609770935028791e-07,0,0.6714996850059833,0.7833031810005195
9.020150173455477e-07,0,0.6506562250142451,0.7617581549857277
7.00994860380888e-07,0,0.6538292019977234,0.7948886739904992
7.920025382190943e-07,0,0.6511184000119101,0.759380167000927
6.519840098917484e-07,0,0.684340551000787,0.8004403139930218
8.420029189437628e-07,0,0.6714620840211865,0.7872090249729808
8.509960025548935e-07,0,0.6554823720070999,0.7700626259902492
9.309733286499977e-07,0,0.6541488929942716,0.7621270660019945
1.1020165402442217e-06,0,0.6530516350176185,0.7677982810128015
6.510235834866762e-07,0,0.6461571480031125,0.7575350779807195
6.510235834866762e-07,0,0.6560464299982414,0.7706920859927777
7.020134944468737e-07,0,0.6682520949980244,0.7834761059784796
9.619980119168758e-07,0,0.6824973339971621,0.8134422010043636
6.520131137222052e-07,0,0.6552132079959847,0.7791722859838046
7.920025382190943e-07,0,0.6571039940172341,0.7659829159965739
1.4730030670762062e-06,0,0.6477491530240513,0.7581447509874124
7.509952411055565e-07,0,0.6439539070124738,0.7529633750091307
6.909831427037716e-07,0,0.6506575060193427,0.767001475993311
7.709895726293325e-07,0,0.6520364210009575,0.773858422995545
9.920040611177683e-07,0,0.6532644539838657,0.7618572810024489
7.720082066953182e-07,0,0.6596155720180832,0.7656415160163306
7.510243449360132e-07,0,0.6490211079944856,0.7601580260088667
6.910122465342283e-07,0,0.6489012030069716,0.7588779549987521
9.719806257635355e-07,0,0.6598001990059856,0.7783670270000584
6.00994098931551e-07,0,0.6642237220075913,0.7729265349917114
7.810012903064489e-07,0,0.6550571849802509,0.7674859250255395
9.409850463271141e-07,0,0.6474128430127166,0.7620204770064447
6.409827619791031e-07,0,0.6759657280053943,0.7898026070033666
7.20989191904664e-07,0,0.6708430730213877,0.7827574380207807
7.110065780580044e-07,0,0.6583747559925541,0.7726060239947401
7.720082066953182e-07,0,0.6506397129851393,0.7608187139849178
8.810020517557859e-07,0,0.6539094540057704,0.7774217730038799
8.519855327904224e-07,0,0.6622193549992517,0.774363860982703
6.610061973333359e-07,0,0.6812178950058296,0.7944969890231732
6.410118658095598e-07,0,0.6533673669910058,0.7659849289921112
7.00994860380888e-07,0,0.6776593739923555,0.7883353670185897
6.310001481324434e-07,0,0.6571116769919172,0.7670728100056294
6.420013960450888e-07,0,0.6609343939926475,0.7737500090152025
7.619964890182018e-07,0,0.6529005029879045,0.786866362002911
5.809997674077749e-07,0,0.6561677179997787,0.7707448450091761
9.420036803930998e-07,0,0.6518609340128023,0.7653027010092046
1.3319950085133314e-06,0,0.6585444539960008,0.7681450709933415
1.6739941202104092e-06,0,0.651536072982708,0.7631794410117436
9.019859135150909e-07,0,0.6476580019807443,0.7591271519777365
7.020134944468737e-07,0,0.6519695459865034,0.7644634479947854
7.509952411055565e-07,0,0.6640226449817419,0.7741817180067301
6.810005288571119e-07,0,0.6590575969894417,0.7718842719914392
8.220085874199867e-07,0,0.6511346609913744,0.7629436069983058
6.910122465342283e-07,0,0.6522046159952879,0.7619901410071179
7.110065780580044e-07,0,0.6797831149888225,0.7902248690079432
6.509944796562195e-07,0,0.6628818559984211,0.7765754169959109
6.310001481324434e-07,0,0.6484652950020973,0.7577009570086375
7.220078259706497e-07,0,0.6666552509996109,0.7751211510039866
5.710171535611153e-07,0,0.6728021560120396,0.7918153509963304
8.019851520657539e-07,0,0.6535488270164933,0.7661206549964845
5.509937182068825e-07,0,0.650086214998737,0.7629184810211882
6.509944796562195e-07,0,0.6538304449932184,0.7676231620134786
6.719783414155245e-07,0,0.6581717249937356,0.7691316609852947
6.509944796562195e-07,0,0.6569736669771373,0.7735005409922451
5.509937182068825e-07,0,0.6624135579913855,0.7719120029942133
6.810005288571119e-07,0,0.6576068970025517,0.7726930970093235
8.20989953354001e-07,0,0.6555397890042514,0.7716552820056677
8.610077202320099e-07,0,0.6553942569880746,0.7678213430044707
6.810005288571119e-07,0,0.6538365269952919,0.7670678199792746
7.110065780580044e-07,0,0.6495937719882932,0.7663258989923634
6.610061973333359e-07,0,0.6699260649911594,0.7794404280139133
